Date,Season,player_size,atb3_pps,c3_pps,mid_pps,ra_pps,paint_pps
40605,2010,Small,1.098896064,1.238648399,0.923072045,1.664055855,1.15968818
40605,2010,All,1.100561363,1.234180308,0.919707102,1.64045526,1.132209247
40606,2010,Big,1.110975852,1.183754731,0.913454528,1.613422709,1.10059336
40606,2010,Small,1.099002492,1.239628408,0.923709292,1.663958087,1.160346631
40606,2010,All,1.10051475,1.235281384,0.920045183,1.640547304,1.132151637
40607,2010,Big,1.112470453,1.17833584,0.914610663,1.615040999,1.099796051
40607,2010,Small,1.100023598,1.239888224,0.923812401,1.664037017,1.161362024
40607,2010,All,1.101597694,1.235079966,0.920524933,1.641345062,1.132328813
40608,2010,Big,1.109006764,1.175071752,0.914269273,1.612790633,1.099381118
40608,2010,Small,1.10109097,1.24027619,0.92344643,1.662704294,1.159357797
40608,2010,All,1.102091764,1.235192215,0.920166882,1.639558475,1.131051155
40609,2010,Big,1.109140899,1.171823057,0.91428274,1.612843227,1.099138612
40609,2010,Small,1.100507392,1.239611116,0.923602497,1.662694236,1.158262619
40609,2010,All,1.101597884,1.234319917,0.920275972,1.639576823,1.130381676
40610,2010,Big,1.113529562,1.171264327,0.9146326,1.612068385,1.099708265
40610,2010,Small,1.100216794,1.239230261,0.923361427,1.663044085,1.156245894
40610,2010,All,1.101894123,1.233936179,0.920243386,1.639409752,1.129611419
40611,2010,Big,1.112798956,1.173111525,0.91382259,1.61086094,1.098775873
40611,2010,Small,1.101015018,1.237286323,0.923632408,1.663087566,1.15695759
40611,2010,All,1.102493743,1.232293674,0.920126017,1.638853771,1.129554539
40612,2010,Big,1.110121963,1.16889503,0.914734224,1.610450294,1.10055397
40612,2010,Small,1.101356146,1.240315914,0.923795869,1.661575185,1.154868494
40612,2010,All,1.102452229,1.23475616,0.920558579,1.637830639,1.129299825
40613,2010,Big,1.110344933,1.165848245,0.914292163,1.611192648,1.101060637
40613,2010,Small,1.101775847,1.240610872,0.92372192,1.661414677,1.153765812
40613,2010,All,1.102845425,1.234794793,0.920352154,1.638082466,1.128962349
40614,2010,Big,1.108156857,1.166125929,0.913708648,1.611751021,1.099919506
40614,2010,Small,1.104351178,1.242002762,0.923990782,1.661648808,1.152233453
40614,2010,All,1.104825024,1.236110174,0.920317813,1.638471105,1.127598968
40615,2010,Big,1.104625374,1.168554902,0.914198537,1.612935139,1.101754765
40615,2010,Small,1.1062328,1.242116855,0.924243888,1.660723729,1.151830486
40615,2010,All,1.106032899,1.236448425,0.920656349,1.638541671,1.128261014
40616,2010,Big,1.103458467,1.163876488,0.914967891,1.612067309,1.10212406
40616,2010,Small,1.105215948,1.242155896,0.924277784,1.659816714,1.151099504
40616,2010,All,1.104997872,1.236107502,0.920952555,1.637651896,1.128062012
40618,2010,Big,1.106051297,1.158555534,0.916553597,1.611104677,1.101858073
40618,2010,Small,1.107255738,1.243011656,0.923159101,1.658739915,1.150738579
40618,2010,All,1.107106886,1.236499418,0.920795511,1.636616033,1.127745735
40619,2010,Big,1.102712922,1.154793331,0.915831981,1.611243922,1.101320923
40619,2010,Small,1.106399228,1.244941394,0.922405345,1.657941968,1.149392811
40619,2010,All,1.105944497,1.237993877,0.920051103,1.636236961,1.126789284
40620,2010,Big,1.102273815,1.154793331,0.916119708,1.611201,1.101840492
40620,2010,Small,1.106281613,1.244817319,0.921974557,1.657867628,1.148933254
40620,2010,All,1.10578822,1.237908791,0.919877125,1.636187813,1.126799897
40621,2010,Big,1.103124795,1.156133755,0.915480948,1.611503349,1.102405273
40621,2010,Small,1.10598245,1.242993966,0.921201617,1.657933405,1.149302151
40621,2010,All,1.105632081,1.23632088,0.919153059,1.636350698,1.127234214
40622,2010,Big,1.102151359,1.157004303,0.916721657,1.611517293,1.103194047
40622,2010,Small,1.106579573,1.243341385,0.922091981,1.658436431,1.148584855
40622,2010,All,1.106037618,1.236728403,0.920167239,1.636631538,1.127213093
40623,2010,Big,1.105258366,1.167172215,0.916339859,1.611198884,1.102742979
40623,2010,Small,1.10602564,1.242908426,0.921718039,1.658049741,1.148716513
40623,2010,All,1.105931837,1.237099341,0.919789006,1.636257205,1.127053832
40624,2010,Big,1.103416631,1.163667407,0.917074367,1.611516115,1.101818657
40624,2010,Small,1.106143293,1.241253816,0.922098949,1.658326631,1.148179558
40624,2010,All,1.105809018,1.235261731,0.920297099,1.636534287,1.12631191
40625,2010,Big,1.10363438,1.161824263,0.91731732,1.611845068,1.102037326
40625,2010,Small,1.107049845,1.241375284,0.921561997,1.658038071,1.148385702
40625,2010,All,1.106630062,1.235221665,0.920039605,1.636535459,1.126526493
40626,2010,Big,1.103977505,1.159569572,0.917772528,1.61266636,1.102238393
40626,2010,Small,1.108951189,1.242204356,0.921672376,1.658154719,1.148582269
40626,2010,All,1.108341478,1.235831114,0.9202723,1.636943524,1.126706773
40627,2010,Big,1.104747474,1.158194125,0.918320687,1.613128358,1.102004585
40627,2010,Small,1.108908883,1.2432295,0.921743248,1.658063413,1.148934718
40627,2010,All,1.108398747,1.236678508,0.920513644,1.637100189,1.126775275
40628,2010,Big,1.105458346,1.157426905,0.918657557,1.613983913,1.101764348
40628,2010,Small,1.10822755,1.244120612,0.920945251,1.656963464,1.149033994
40628,2010,All,1.107888242,1.237441998,0.920123226,1.636904827,1.126740272
40629,2010,Big,1.105196289,1.156120562,0.918333012,1.613437066,1.102610268
40629,2010,Small,1.107491729,1.243541914,0.921211464,1.656631753,1.148883695
40629,2010,All,1.107210823,1.236828341,0.92017693,1.636463338,1.127042528
40631,2010,Big,1.101424908,1.160707259,0.917246792,1.61493067,1.101727039
40631,2010,Small,1.105984636,1.241880018,0.922156745,1.65620228,1.149300167
40631,2010,All,1.105430111,1.235641059,0.920391601,1.636924211,1.126862107
40632,2010,Big,1.100280698,1.168011073,0.916616046,1.614586376,1.101082284
40632,2010,Small,1.10621679,1.242827254,0.921835861,1.65643271,1.148415542
40632,2010,All,1.105495169,1.237072683,0.919958828,1.636884525,1.12609142
40633,2010,Big,1.09948183,1.171403091,0.918432845,1.613797118,1.101487685
40633,2010,Small,1.106495675,1.241631844,0.922195589,1.658151865,1.149361758
40633,2010,All,1.105642805,1.236208895,0.920841656,1.637417182,1.126762486
40634,2010,Big,1.09959669,1.175056332,0.918758915,1.614002857,1.101697129
40634,2010,Small,1.105777679,1.24076552,0.922074668,1.657998785,1.149463167
40634,2010,All,1.105025827,1.2356736,0.920881107,1.637435295,1.126922102
40635,2010,Big,1.098004466,1.161471722,0.918367174,1.614616319,1.101583812
40635,2010,Small,1.105410664,1.237959757,0.922482426,1.658765289,1.1491355
40635,2010,All,1.104510543,1.232011811,0.920998122,1.638123447,1.126683999
40636,2010,Big,1.097300747,1.158974365,0.918496258,1.614953503,1.100506907
40636,2010,Small,1.105228066,1.237373197,0.922680391,1.658530866,1.148531807
40636,2010,All,1.104265936,1.231284301,0.921170981,1.638152297,1.125865707
40638,2010,Big,1.099477584,1.160098316,0.918321515,1.615250913,1.100390286
40638,2010,Small,1.105547087,1.237512294,0.923524891,1.659524084,1.147975692
40638,2010,All,1.10481094,1.231517046,0.921647128,1.638821058,1.125507486
40639,2010,Big,1.096631996,1.159904235,0.917364674,1.614553737,1.09960415
40639,2010,Small,1.104820418,1.23495645,0.923197707,1.65914065,1.147350048
40639,2010,All,1.103829535,1.229156932,0.921092718,1.638289377,1.124819147
40640,2010,Big,1.095122196,1.154360559,0.917794492,1.615409101,1.100043332
40640,2010,Small,1.105321792,1.234273379,0.924027517,1.657422125,1.147888149
40640,2010,All,1.104091842,1.228029129,0.921776855,1.637759603,1.125332852
40641,2010,Big,1.095659322,1.154360559,0.917841123,1.614897398,1.099342086
40641,2010,Small,1.105590098,1.233404608,0.924045422,1.657875575,1.147668635
40641,2010,All,1.104394501,1.227235055,0.921804879,1.637767749,1.124875026
40642,2010,Big,1.092042251,1.151734812,0.917777179,1.615943756,1.100044795
40642,2010,Small,1.104164828,1.232009746,0.924402736,1.657812919,1.146935476
40642,2010,All,1.102707661,1.225737213,0.922007316,1.638225918,1.12483797
40643,2010,Big,1.093884699,1.147250317,0.918277794,1.615781621,1.1000805
40643,2010,Small,1.104710063,1.233419132,0.924273439,1.656986574,1.147361001
40643,2010,All,1.103407076,1.22665274,0.92210461,1.637702269,1.125084596
40644,2010,Big,1.093610212,1.148580667,0.918275219,1.6164495,1.101921309
40644,2010,Small,1.104512993,1.235223817,0.924200843,1.657916374,1.147104787
40644,2010,All,1.103198815,1.228424611,0.922057103,1.638502743,1.125822736
40645,2010,Big,1.098566147,1.143118385,0.918236277,1.616856967,1.10223574
40645,2010,Small,1.103776477,1.236363305,0.92450327,1.657951067,1.146642084
40645,2010,All,1.103146195,1.22902771,0.92223402,1.63870531,1.125704507
40646,2010,Big,1.097571104,1.145132721,0.918423366,1.616402788,1.102335654
40646,2010,Small,1.103883262,1.236379545,0.924501896,1.657584802,1.146526488
40646,2010,All,1.103118884,1.229211917,0.92230188,1.638299179,1.125690138
40903,2011,Big,1.531978258,1.014548448,0.868462966,1.352818566,1.064193958
40903,2011,Small,1.270331823,1.042235628,0.902081659,1.817661263,1.118391665
40903,2011,All,1.306283242,1.038701095,0.891592627,1.605161744,1.095571577
40904,2011,Big,0.838647054,0.663550788,0.923729225,1.524944366,1.040330956
40904,2011,Small,1.097176877,1.064803499,0.940609211,1.680674437,1.011770438
40904,2011,All,1.058695499,1.033420606,0.934548686,1.612153206,1.023719896
40905,2011,Big,0.893012496,0.594426062,0.91196553,1.529632615,1.009404925
40905,2011,Small,1.07884296,1.112318264,0.923399486,1.684677389,1.038516487
40905,2011,All,1.050348955,1.075160079,0.919227207,1.613382562,1.02644329
40906,2011,Big,0.969734649,0.994563072,0.883014549,1.535317418,1.022414191
40906,2011,Small,1.088600054,1.15669937,0.921224864,1.651644277,1.102676827
40906,2011,All,1.072436647,1.142687591,0.907071997,1.597136835,1.068505606
40907,2011,Big,0.94357027,1.061055997,0.870178485,1.547921429,1.048962379
40907,2011,Small,1.105971003,1.141301607,0.910457684,1.66191764,1.098331627
40907,2011,All,1.084175546,1.134683413,0.895497462,1.608980085,1.077591319
40908,2011,Big,0.909265458,1.088525692,0.901785862,1.560153125,1.072655601
40908,2011,Small,1.105336175,1.127519123,0.898562301,1.643007847,1.126409084
40908,2011,All,1.076575013,1.123565515,0.89976799,1.603801928,1.103223083
40909,2011,Big,0.967060901,1.178939896,0.900869923,1.572675404,1.077646367
40909,2011,Small,1.080744092,1.132953128,0.877085869,1.628057534,1.118373733
40909,2011,All,1.063887885,1.137751747,0.886085942,1.60162874,1.100387536
40910,2011,Big,1.060865311,1.268264444,0.910695893,1.582099067,1.05748875
40910,2011,Small,1.054321301,1.109354324,0.872610684,1.633051712,1.0969811
40910,2011,All,1.055307645,1.126337085,0.886955395,1.608804957,1.07962616
40911,2011,Big,1.024799785,1.193936467,0.931219828,1.564887307,1.062400402
40911,2011,Small,1.074562047,1.133403841,0.860046944,1.638090766,1.103051874
40911,2011,All,1.066915893,1.139923977,0.886753908,1.603283048,1.085201637
40912,2011,Big,1.009044901,1.187010165,0.922478454,1.565357455,1.050941518
40912,2011,Small,1.056714675,1.146256926,0.862204941,1.634229973,1.084670715
40912,2011,All,1.049570824,1.150530674,0.885172837,1.60169469,1.069842821
40913,2011,Big,1.032789536,1.166643841,0.912710225,1.586083695,1.05947096
40913,2011,Small,1.054730044,1.147088596,0.860109142,1.618031981,1.078160244
40913,2011,All,1.051365594,1.149138054,0.880050174,1.602907165,1.069956995
40914,2011,Big,1.033806073,1.150468305,0.90270162,1.58695083,1.06347269
40914,2011,Small,1.045952132,1.150231053,0.867646495,1.612640952,1.073601523
40914,2011,All,1.044076257,1.150255896,0.880961724,1.600458223,1.069160025
40915,2011,Big,1.0378382,1.146156248,0.887736113,1.577033472,1.063040134
40915,2011,Small,1.054464779,1.124811499,0.862001017,1.611539752,1.079170459
40915,2011,All,1.051885394,1.127034076,0.871870766,1.59496778,1.072097654
40916,2011,Big,1.028160998,1.14011375,0.881100888,1.58002904,1.059208973
40916,2011,Small,1.055665739,1.132151257,0.860574291,1.613105417,1.078389571
40916,2011,All,1.051424765,1.132955063,0.868446787,1.597173283,1.069853909
40917,2011,Big,1.042385896,1.142245702,0.882373395,1.576560246,1.058585133
40917,2011,Small,1.044723357,1.126217214,0.864649568,1.611598578,1.08141316
40917,2011,All,1.044355259,1.12788522,0.871430958,1.594733586,1.071225939
40918,2011,Big,1.034466081,1.14698386,0.892191687,1.576188741,1.060203263
40918,2011,Small,1.050830461,1.114296938,0.861460446,1.606785142,1.091352416
40918,2011,All,1.048220192,1.117835475,0.873288878,1.591985645,1.077427027
40919,2011,Big,1.018238566,1.128298001,0.901462911,1.575070191,1.072067575
40919,2011,Small,1.048473094,1.114407864,0.87193844,1.611231304,1.096037543
40919,2011,All,1.043618813,1.115895375,0.883224145,1.593855185,1.085280727
40920,2011,Big,1.026465594,1.140941326,0.887096432,1.56798553,1.069178929
40920,2011,Small,1.047206628,1.1310775,0.875060174,1.606790761,1.090295544
40920,2011,All,1.043941352,1.132176441,0.879650645,1.588156192,1.080857227
40921,2011,Big,1.043863529,1.165944187,0.885917691,1.573605786,1.069588488
40921,2011,Small,1.050074649,1.148080053,0.872165724,1.608003713,1.097100305
40921,2011,All,1.049094264,1.150092254,0.877405805,1.591525534,1.084703311
40922,2011,Big,1.038052252,1.112913632,0.881667608,1.572245999,1.07540924
40922,2011,Small,1.062502546,1.140741058,0.874058507,1.615100603,1.10003017
40922,2011,All,1.058696447,1.137563709,0.876976538,1.594602494,1.088805835
40923,2011,Big,1.022114237,1.072408372,0.876388489,1.566254505,1.06547514
40923,2011,Small,1.066196051,1.131031801,0.87361353,1.613693834,1.102977923
40923,2011,All,1.059451345,1.124382384,0.874684169,1.591035775,1.085772863
40924,2011,Big,1.011537781,1.073180804,0.878447364,1.566685142,1.069905508
40924,2011,Small,1.06676059,1.131053906,0.873839887,1.614106897,1.105116649
40924,2011,All,1.058229763,1.12448042,0.875615727,1.591406089,1.088953387
40925,2011,Big,1.014373727,1.091258297,0.878666357,1.564830495,1.067049042
40925,2011,Small,1.057319362,1.129183356,0.874386494,1.617122243,1.103557265
40925,2011,All,1.050689882,1.124684463,0.876044534,1.592111051,1.086819199
40926,2011,Big,0.997376484,1.119074859,0.878656119,1.560100947,1.076034442
40926,2011,Small,1.066402517,1.135239647,0.87575372,1.613564498,1.098210591
40926,2011,All,1.055743205,1.133293497,0.876875409,1.588008931,1.088017883
40927,2011,Big,1.001225341,1.0930177,0.876822133,1.557467819,1.075470047
40927,2011,Small,1.069681221,1.126729144,0.874102039,1.614909543,1.09946952
40927,2011,All,1.05919383,1.122596131,0.87514426,1.587362881,1.088439109
40928,2011,Big,0.999103551,1.092145078,0.875560982,1.55861899,1.075987331
40928,2011,Small,1.067874592,1.128837207,0.87324986,1.612914285,1.096596963
40928,2011,All,1.057434472,1.124337734,0.874137158,1.586869385,1.087108873
40929,2011,Big,1.00993197,1.113546525,0.867182173,1.553872884,1.076743306
40929,2011,Small,1.074110327,1.128397233,0.873869176,1.608290769,1.094699803
40929,2011,All,1.064374054,1.126605984,0.871318968,1.582185312,1.086417668
40930,2011,Big,1.002688253,1.108553048,0.872673217,1.553655469,1.07593143
40930,2011,Small,1.071185722,1.118917941,0.873465091,1.612191663,1.098953858
40930,2011,All,1.060642506,1.117656409,0.873164213,1.58405285,1.088351739
40931,2011,Big,1.010456917,1.091553507,0.872205926,1.553931165,1.072194329
40931,2011,Small,1.068606949,1.118463605,0.874570234,1.616685021,1.103077047
40931,2011,All,1.059722017,1.115163199,0.873675684,1.586556772,1.08888599
40932,2011,Big,1.011017341,1.099779313,0.87393206,1.546519074,1.066755895
40932,2011,Small,1.067092298,1.114583175,0.880945422,1.613709631,1.104126112
40932,2011,All,1.058562149,1.112784808,0.878296314,1.581382749,1.086843149
40933,2011,Big,1.026568281,1.10348574,0.875174327,1.55037479,1.064464348
40933,2011,Small,1.06385676,1.114090494,0.882773592,1.610405186,1.100115618
40933,2011,All,1.058178397,1.112803212,0.879897265,1.581570374,1.083580372
40934,2011,Big,1.03726486,1.105484946,0.872698337,1.551925198,1.065091499
40934,2011,Small,1.063104355,1.121048247,0.882759885,1.608475656,1.098364882
40934,2011,All,1.059169444,1.11914939,0.878942195,1.581280427,1.082942069
40935,2011,Big,1.035357804,1.111586058,0.872803697,1.551322771,1.065477271
40935,2011,Small,1.06332947,1.124495697,0.882533629,1.609336371,1.096208486
40935,2011,All,1.059098195,1.122925402,0.878838472,1.581461905,1.081954453
40936,2011,Big,1.036205085,1.130125772,0.869060161,1.554192663,1.068776458
40936,2011,Small,1.061878602,1.127641237,0.879368119,1.602493322,1.095560939
40936,2011,All,1.058044449,1.12794387,0.87544595,1.57933653,1.083149088
40937,2011,Big,1.029879802,1.125407269,0.868039154,1.552980897,1.068354931
40937,2011,Small,1.061712401,1.131816337,0.878548993,1.601494502,1.092807653
40937,2011,All,1.056981847,1.131033835,0.87453351,1.578202824,1.081445158
40938,2011,Big,1.024568714,1.138944025,0.865940738,1.551275191,1.070823122
40938,2011,Small,1.062513731,1.140035974,0.878944053,1.59908429,1.092850837
40938,2011,All,1.056866741,1.13990446,0.873997509,1.576115156,1.082658056
40939,2011,Big,1.03037877,1.140402724,0.86904965,1.554722956,1.062814103
40939,2011,Small,1.062959831,1.151971676,0.879081551,1.596939407,1.095908225
40939,2011,All,1.058133615,1.150601982,0.87526837,1.576713466,1.080648133
40940,2011,Big,1.037923424,1.130858945,0.868423994,1.556812569,1.061571529
40940,2011,Small,1.064389132,1.154897632,0.880538681,1.598044678,1.096192125
40940,2011,All,1.060492701,1.152030706,0.875939016,1.57829456,1.080235104
40941,2011,Big,1.042635608,1.125932395,0.868135768,1.55908276,1.069916776
40941,2011,Small,1.069113668,1.155827004,0.881482625,1.596828881,1.091604829
40941,2011,All,1.065250905,1.152294092,0.876419204,1.578804694,1.08158452
40942,2011,Big,1.038126302,1.121890679,0.867844458,1.558183071,1.071210761
40942,2011,Small,1.06889127,1.157101871,0.884503976,1.596060495,1.093191845
40942,2011,All,1.064420162,1.152955422,0.878177641,1.577963025,1.083045483
40943,2011,Big,1.02519452,1.128149942,0.865423828,1.557222379,1.067043877
40943,2011,Small,1.068960301,1.160747045,0.883757811,1.591413959,1.093216928
40943,2011,All,1.062610733,1.156924551,0.876811215,1.575089995,1.081162522
40944,2011,Big,1.018584922,1.124919671,0.863330625,1.558120359,1.063453923
40944,2011,Small,1.072679653,1.165773299,0.88022969,1.588755559,1.091623764
40944,2011,All,1.064856304,1.161059883,0.873828224,1.57410135,1.078611903
40945,2011,Big,1.019397002,1.122049978,0.863346235,1.557667335,1.063501914
40945,2011,Small,1.07180345,1.163375373,0.88095334,1.589047122,1.092323733
40945,2011,All,1.064250807,1.158627555,0.874290333,1.574040756,1.079006246
40946,2011,Big,1.014081771,1.120251987,0.864463318,1.559176708,1.060644689
40946,2011,Small,1.075844982,1.155321723,0.8838966,1.590296998,1.091659665
40946,2011,All,1.067033796,1.151274454,0.876563608,1.575391823,1.077259488
40947,2011,Big,1.007204111,1.121421221,0.865141123,1.560696253,1.061827933
40947,2011,Small,1.078359496,1.151700936,0.883958434,1.591456771,1.093244261
40947,2011,All,1.068162728,1.14819292,0.876840047,1.576749327,1.07864519
40948,2011,Big,1.005893721,1.120436892,0.866196835,1.5597886,1.061722817
40948,2011,Small,1.07972453,1.147984923,0.882426167,1.593982166,1.088935019
40948,2011,All,1.069206025,1.144805455,0.876288594,1.577630249,1.076286406
40949,2011,Big,1.004842219,1.120120222,0.865660148,1.558891844,1.059492172
40949,2011,Small,1.07935845,1.151368659,0.88312066,1.592505207,1.087021148
40949,2011,All,1.068758966,1.147759267,0.87652477,1.576433113,1.074224128
40950,2011,Big,1.009521045,1.122888525,0.864681769,1.559418477,1.062848366
40950,2011,Small,1.073118719,1.144756361,0.881925885,1.594173487,1.088026327
40950,2011,All,1.064110794,1.142240493,0.875411306,1.577574233,1.076305024
40951,2011,Big,1.007272657,1.108529994,0.865058949,1.560025799,1.064241673
40951,2011,Small,1.074114159,1.140119807,0.88134118,1.590757651,1.093103121
40951,2011,All,1.064529221,1.13651272,0.875192035,1.576070178,1.079706858
40952,2011,Big,1.009191552,1.103074372,0.864977843,1.558164191,1.063681205
40952,2011,Small,1.074876669,1.14369613,0.880941471,1.588208701,1.095395929
40952,2011,All,1.065521961,1.139066036,0.874933948,1.573826936,1.08065191
40953,2011,Big,1.003107062,1.104422113,0.863212904,1.556660314,1.064789173
40953,2011,Small,1.075406788,1.145581706,0.882382792,1.58903426,1.096722913
40953,2011,All,1.065130381,1.140877465,0.875163024,1.573502041,1.08183967
40954,2011,Big,1.00828346,1.118947684,0.862010294,1.554846827,1.062823043
40954,2011,Small,1.074494555,1.147337032,0.883774885,1.590353678,1.09720971
40954,2011,All,1.065125286,1.144066056,0.875593898,1.57330176,1.081207574
40955,2011,Big,1.009462609,1.136673835,0.860363873,1.551628474,1.065237918
40955,2011,Small,1.076779396,1.149092169,0.886032277,1.588504122,1.095250438
40955,2011,All,1.067292781,1.147666168,0.876382775,1.570775979,1.081307657
40956,2011,Big,1.009462609,1.136673835,0.860660446,1.550635688,1.065904199
40956,2011,Small,1.076618376,1.146789926,0.884891601,1.586560455,1.095095807
40956,2011,All,1.067216801,1.145635537,0.875790697,1.569286745,1.081532895
40957,2011,Big,1.015265246,1.147366768,0.860994772,1.54876422,1.063076557
40957,2011,Small,1.074365509,1.151769052,0.884714468,1.5864509,1.095261249
40957,2011,All,1.06614395,1.151271169,0.87581879,1.568325555,1.080321451
40958,2011,Big,1.015414719,1.144660781,0.862153276,1.546035707,1.062949722
40958,2011,Small,1.075043015,1.153541405,0.886029037,1.585173452,1.093800126
40958,2011,All,1.066781564,1.152536612,0.877072066,1.566349358,1.079498978
40959,2011,Big,1.017238095,1.14525873,0.860689076,1.546593704,1.062026374
40959,2011,Small,1.072270149,1.1535005,0.885920916,1.582709065,1.09255876
40959,2011,All,1.064667718,1.152561405,0.876461843,1.56534134,1.078403584
40960,2011,Big,1.015768514,1.128863358,0.860085994,1.544975503,1.063107269
40960,2011,Small,1.075428517,1.148357468,0.886456245,1.579751708,1.093936317
40960,2011,All,1.067174988,1.146143261,0.876570189,1.5630392,1.079652244
40961,2011,Big,1.012927366,1.135963039,0.860551164,1.54361904,1.063029967
40961,2011,Small,1.078675183,1.155851377,0.885739222,1.579988015,1.092425604
40961,2011,All,1.069638287,1.15361243,0.876296605,1.562540157,1.078805527
40962,2011,Big,1.005083021,1.115572236,0.858795337,1.540803992,1.065779776
40962,2011,Small,1.0775118,1.158319531,0.886309311,1.581182526,1.093448078
40962,2011,All,1.067577664,1.153552433,0.876003533,1.561761546,1.080632211
40967,2011,Big,1.005279568,1.121476833,0.859189974,1.540883945,1.064990872
40967,2011,Small,1.076466336,1.15905182,0.885819902,1.581133394,1.093535369
40967,2011,All,1.066719241,1.154845722,0.875844628,1.561794138,1.080315982
40968,2011,Big,1.007443268,1.117123333,0.860420696,1.541028783,1.062284909
40968,2011,Small,1.075817824,1.151744941,0.883796102,1.582648919,1.092206919
40968,2011,All,1.066509356,1.147920064,0.875043024,1.562644529,1.07832454
40969,2011,Big,1.004224968,1.108532531,0.86173287,1.539614508,1.056830306
40969,2011,Small,1.073153165,1.14935032,0.882024853,1.58203321,1.092463354
40969,2011,All,1.063825067,1.144836852,0.874423261,1.561672733,1.075975425
40970,2011,Big,1.00547283,1.108018888,0.860345127,1.540313718,1.054703878
40970,2011,Small,1.074630924,1.149907574,0.883184578,1.583813547,1.094475602
40970,2011,All,1.065261377,1.145278236,0.874640399,1.56294793,1.076056957
40971,2011,Big,1.012389322,1.102254024,0.85944444,1.539056125,1.052829809
40971,2011,Small,1.076143536,1.147559311,0.884405313,1.581864352,1.099013179
40971,2011,All,1.067475498,1.142542368,0.875061948,1.561330935,1.077611555
40972,2011,Big,1.017608187,1.111421966,0.859489222,1.540260845,1.052255682
40972,2011,Small,1.078846455,1.147905429,0.884555953,1.582526192,1.098596919
40972,2011,All,1.07048896,1.143852462,0.875166214,1.562227595,1.077097907
40973,2011,Big,1.013656282,1.115921626,0.857748278,1.540513281,1.0512969
40973,2011,Small,1.078974123,1.147378905,0.884035138,1.583542917,1.095623598
40973,2011,All,1.070096451,1.143903504,0.874204923,1.562911162,1.075093166
40974,2011,Big,1.015432548,1.12032559,0.857567131,1.540381979,1.049780714
40974,2011,Small,1.080903304,1.15008266,0.881611079,1.582755619,1.096092346
40974,2011,All,1.071985758,1.146810773,0.872620227,1.56243669,1.074605387
40975,2011,Big,1.016074011,1.117599626,0.859673219,1.541599359,1.050222269
40975,2011,Small,1.077617187,1.155455167,0.880192776,1.582533079,1.095291297
40975,2011,All,1.069236928,1.151288634,0.872506276,1.562915535,1.074363502
40976,2011,Big,1.021056896,1.113220262,0.860388278,1.542238925,1.056407789
40976,2011,Small,1.076571421,1.151202136,0.882637388,1.584745572,1.095243581
40976,2011,All,1.069031828,1.14705974,0.874307569,1.564398382,1.077214236
40977,2011,Big,1.018939156,1.119385836,0.86125037,1.543002243,1.056834499
40977,2011,Small,1.076104839,1.15159047,0.883428749,1.58428477,1.093420572
40977,2011,All,1.068335433,1.14807551,0.875121792,1.564515711,1.076425586
40978,2011,Big,1.012733737,1.121189802,0.860218595,1.544277599,1.05436897
40978,2011,Small,1.077865925,1.152153612,0.884559119,1.584233941,1.095135531
40978,2011,All,1.068992421,1.148782935,0.875438724,1.565100757,1.076201179
40979,2011,Big,1.009769903,1.119132769,0.86129808,1.544839781,1.05419349
40979,2011,Small,1.077899314,1.155057362,0.886613705,1.585261692,1.096978246
40979,2011,All,1.068667045,1.151175743,0.87711917,1.565926111,1.077071268
40980,2011,Big,1.00885685,1.123681241,0.86457751,1.546421952,1.05638753
40980,2011,Small,1.078894814,1.158651795,0.88709404,1.584055468,1.096708754
40980,2011,All,1.069402586,1.154855822,0.878646115,1.566059249,1.077971704
40981,2011,Big,1.014851892,1.124828555,0.867486497,1.545242042,1.055235127
40981,2011,Small,1.078662958,1.159155181,0.887740931,1.584606963,1.097031433
40981,2011,All,1.069985787,1.15544847,0.880138094,1.56578138,1.077600497
40982,2011,Big,1.013475591,1.117212358,0.868710325,1.546854632,1.054489204
40982,2011,Small,1.079753367,1.158109756,0.888340587,1.585380278,1.096311137
40982,2011,All,1.070792444,1.153694508,0.880962483,1.566944011,1.076837928
40983,2011,Big,1.013609795,1.123562606,0.869043261,1.549529097,1.056845845
40983,2011,Small,1.083972962,1.160412789,0.890541928,1.58592472,1.099122667
40983,2011,All,1.074513673,1.156466858,0.882457452,1.568512394,1.079429201
40984,2011,Big,1.012568294,1.125868006,0.868459882,1.548940845,1.055897504
40984,2011,Small,1.084327468,1.160434914,0.890854736,1.586313809,1.099898145
40984,2011,All,1.074640489,1.156739115,0.882426161,1.568429677,1.079401056
40985,2011,Big,1.011365232,1.131107102,0.868614848,1.549501163,1.056485621
40985,2011,Small,1.086747348,1.164470616,0.8908479,1.585075985,1.099914245
40985,2011,All,1.076616824,1.160896508,0.882478722,1.568039565,1.079643213
40986,2011,Big,1.013762988,1.128584772,0.868611562,1.551070065,1.05601398
40986,2011,Small,1.085580709,1.163494346,0.891128066,1.585259704,1.102480786
40986,2011,All,1.076009126,1.15976645,0.882653091,1.568902522,1.080792256
40987,2011,Big,1.010939185,1.123000979,0.867984621,1.552896377,1.056545487
40987,2011,Small,1.083515393,1.163632539,0.890263741,1.586052314,1.10037784
40987,2011,All,1.073810889,1.159289483,0.881888647,1.570192975,1.079910469
40988,2011,Big,1.011082911,1.123542463,0.868812225,1.552868972,1.054381181
40988,2011,Small,1.0833,1.164008156,0.890168938,1.5849427,1.101361731
