gameid,teamid,location
20100075,1610612755,away
20100076,1610612737,away
20100077,1610612746,away
20100078,1610612744,away
20100079,1610612752,away
20100080,1610612760,away
20100081,1610612758,away
20100082,1610612745,away
20100083,1610612763,away
20100084,1610612739,away
20100085,1610612756,away
20100086,1610612744,away
20100087,1610612758,away
20100088,1610612757,away
20100089,1610612766,away
20100090,1610612750,away
20100091,1610612755,away
20100092,1610612737,away
20100093,1610612761,away
20100094,1610612760,away
20100095,1610612757,away
20100096,1610612761,away
20100097,1610612753,away
20100098,1610612744,away
20100099,1610612753,away
20100100,1610612751,away
20100101,1610612757,away
20100102,1610612755,away
20100103,1610612739,away
20100104,1610612761,away
20100105,1610612745,away
20100106,1610612741,away
20100107,1610612756,away
20100108,1610612754,away
20100109,1610612766,away
20100110,1610612749,away
20100111,1610612742,away
20100112,1610612762,away
20100113,1610612753,away
20100114,1610612741,away
20100115,1610612761,away
20100116,1610612748,away
20100117,1610612742,away
20100118,1610612757,away
20100119,1610612747,away
20100120,1610612753,away
20100121,1610612737,away
20100122,1610612762,away
20100123,1610612750,away
20100124,1610612752,away
20100125,1610612766,away
20100126,1610612739,away
20100127,1610612747,away
20100128,1610612741,away
20100129,1610612744,away
20100130,1610612761,away
20100131,1610612738,away
20100132,1610612757,away
20100133,1610612754,away
20100134,1610612755,away
20100135,1610612753,away
20100136,1610612739,away
20100137,1610612762,away
20100138,1610612742,away
20100139,1610612741,away
20100140,1610612743,away
20100141,1610612752,away
20100142,1610612761,away
20100143,1610612758,away
20100144,1610612751,away
20100145,1610612745,away
20100146,1610612766,away
20100147,1610612765,away
20100148,1610612737,away
20100149,1610612750,away
20100150,1610612760,away
20100151,1610612745,away
20100152,1610612747,away
20100153,1610612752,away
20100154,1610612737,away
20100155,1610612765,away
20100156,1610612742,away
20100157,1610612763,away
20100158,1610612750,away
20100159,1610612741,away
20100160,1610612760,away
20100161,1610612747,away
20100162,1610612751,away
20100163,1610612752,away
20100164,1610612757,away
20100165,1610612764,away
20100166,1610612749,away
20100167,1610612751,away
20100168,1610612739,away
20100169,1610612761,away
20100170,1610612742,away
20100171,1610612753,away
20100172,1610612765,away
20100173,1610612759,away
20100174,1610612756,away
20100175,1610612746,away
20100176,1610612743,away
20100177,1610612745,away
20100178,1610612744,away
20100179,1610612741,away
20100180,1610612738,away
20100181,1610612766,away
20100182,1610612748,away
20100183,1610612763,away
20100184,1610612759,away
20100185,1610612756,away
20100186,1610612737,away
20100187,1610612751,away
20100188,1610612755,away
20100189,1610612745,away
20100190,1610612754,away
20100191,1610612751,away
20100192,1610612743,away
20100193,1610612737,away
20100194,1610612765,away
20100195,1610612758,away
20100196,1610612756,away
20100197,1610612764,away
20100198,1610612741,away
20100199,1610612738,away
20100200,1610612758,away
20100201,1610612744,away
20100202,1610612754,away
20100203,1610612750,away
20100204,1610612749,away
20100205,1610612752,away
20100206,1610612766,away
20100207,1610612764,away
20100208,1610612744,away
20100209,1610612754,away
20100210,1610612760,away
20100211,1610612749,away
20100212,1610612750,away
20100213,1610612763,away
20100214,1610612737,away
20100215,1610612738,away
20100216,1610612748,away
20100217,1610612758,away
20100218,1610612764,away
20100219,1610612765,away
20100220,1610612745,away
20100221,1610612758,away
20100222,1610612746,away
20100223,1610612762,away
20100224,1610612749,away
20100225,1610612747,away
20100226,1610612738,away
20100227,1610612761,away
20100228,1610612753,away
20100229,1610612765,away
20100230,1610612766,away
20100231,1610612755,away
20100232,1610612759,away
20100233,1610612754,away
20100234,1610612756,away
20100235,1610612750,away
20100236,1610612742,away
20100237,1610612738,away
20100238,1610612763,away
20100239,1610612754,away
20100240,1610612742,away
20100241,1610612749,away
20100242,1610612745,away
20100243,1610612763,away
20100244,1610612744,away
20100245,1610612765,away
20100246,1610612743,away
20100247,1610612752,away
20100248,1610612760,away
20100249,1610612755,away
20100250,1610612745,away
20100251,1610612764,away
20100252,1610612766,away
20100253,1610612748,away
20100254,1610612743,away
20100255,1610612741,away
20100256,1610612759,away
20100257,1610612760,away
20100258,1610612756,away
20100259,1610612742,away
20100260,1610612755,away
20100261,1610612750,away
20100262,1610612764,away
20100263,1610612761,away
20100264,1610612766,away
20100265,1610612743,away
20100266,1610612741,away
20100267,1610612756,away
20100268,1610612739,away
20100269,1610612737,away
20100270,1610612755,away
20100271,1610612747,away
20100272,1610612748,away
20100273,1610612762,away
20100274,1610612766,away
20100275,1610612753,away
20100276,1610612754,away
20100277,1610612743,away
20100278,1610612745,away
20100279,1610612755,away
20100280,1610612738,away
20100281,1610612751,away
20100282,1610612764,away
20100283,1610612744,away
20100284,1610612760,away
20100285,1610612756,away
20100286,1610612745,away
20100287,1610612766,away
20100288,1610612748,away
20100289,1610612742,away
20100290,1610612753,away
20100291,1610612738,away
20100292,1610612749,away
20100293,1610612755,away
20100294,1610612744,away
20100295,1610612764,away
20100296,1610612751,away
20100297,1610612757,away
20100298,1610612739,away
20100299,1610612766,away
20100300,1610612753,away
20100301,1610612760,away
20100302,1610612748,away
20100303,1610612761,away
20100304,1610612750,away
20100305,1610612758,away
20100306,1610612760,away
20100307,1610612761,away
20100308,1610612745,away
20100309,1610612752,away
20100310,1610612739,away
20100311,1610612763,away
20100312,1610612753,away
20100313,1610612749,away
20100314,1610612752,away
20100315,1610612741,away
20100316,1610612751,away
20100317,1610612758,away
20100318,1610612757,away
20100319,1610612759,away
20100320,1610612746,away
20100321,1610612738,away
20100322,1610612755,away
20100323,1610612737,away
20100324,1610612754,away
20100325,1610612750,away
20100326,1610612748,away
20100327,1610612762,away
20100328,1610612756,away
20100329,1610612753,away
20100330,1610612763,away
20100331,1610612764,away
20100332,1610612765,away
20100333,1610612751,away
20100334,1610612763,away
20100335,1610612753,away
20100336,1610612744,away
20100337,1610612738,away
20100338,1610612752,away
20100339,1610612741,away
20100340,1610612762,away
20100341,1610612754,away
20100342,1610612742,away
20100343,1610612749,away
20100344,1610612746,away
20100345,1610612757,away
20100346,1610612759,away
20100347,1610612765,away
20100348,1610612739,away
20100349,1610612766,away
20100350,1610612737,away
20100351,1610612750,away
20100352,1610612762,away
20100353,1610612761,away
20100354,1610612757,away
20100355,1610612758,away
20100356,1610612765,away
20100357,1610612741,away
20100358,1610612763,away
20100359,1610612749,away
20100360,1610612747,away
20100361,1610612737,away
20100362,1610612751,away
20100363,1610612762,away
20100364,1610612764,away
20100365,1610612739,away
20100366,1610612766,away
20100367,1610612747,away
20100368,1610612743,away
20100369,1610612765,away
20100370,1610612760,away
20100371,1610612766,away
20100372,1610612764,away
20100373,1610612754,away
20100374,1610612762,away
20100375,1610612750,away
20100376,1610612753,away
20100377,1610612749,away
20100378,1610612744,away
20100379,1610612757,away
20100380,1610612765,away
20100381,1610612758,away
20100382,1610612748,away
20100383,1610612763,away
20100384,1610612749,away
20100385,1610612756,away
20100386,1610612761,away
20100387,1610612755,away
20100388,1610612764,away
20100389,1610612751,away
20100390,1610612754,away
20100391,1610612737,away
20100392,1610612742,away
20100393,1610612741,away
20100394,1610612756,away
20100395,1610612750,away
20100396,1610612738,away
20100397,1610612757,away
20100398,1610612755,away
20100399,1610612747,away
20100400,1610612764,away
20100401,1610612748,away
20100402,1610612751,away
20100403,1610612741,away
20100404,1610612738,away
20100405,1610612762,away
20100406,1610612746,away
20100407,1610612765,away
20100408,1610612763,away
20100409,1610612749,away
20100410,1610612752,away
20100411,1610612755,away
20100412,1610612750,away
20100413,1610612761,away
20100414,1610612745,away
20100415,1610612738,away
20100416,1610612766,away
20100417,1610612754,away
20100418,1610612739,away
20100419,1610612759,away
20100420,1610612737,away
20100421,1610612755,away
20100422,1610612743,away
20100423,1610612761,away
20100424,1610612748,away
20100425,1610612753,away
20100426,1610612759,away
20100427,1610612738,away
20100428,1610612745,away
20100429,1610612750,away
20100430,1610612749,away
20100431,1610612748,away
20100432,1610612751,away
20100433,1610612757,away
20100434,1610612753,away
20100435,1610612744,away
20100436,1610612763,away
20100437,1610612749,away
20100438,1610612742,away
20100439,1610612765,away
20100440,1610612747,away
20100441,1610612755,away
20100442,1610612746,away
20100443,1610612761,away
20100444,1610612744,away
20100445,1610612742,away
20100446,1610612765,away
20100447,1610612741,away
20100448,1610612739,away
20100449,1610612748,away
20100450,1610612753,away
20100451,1610612762,away
20100452,1610612737,away
20100453,1610612754,away
20100454,1610612746,away
20100455,1610612755,away
20100456,1610612756,away
20100457,1610612750,away
20100458,1610612738,away
20100459,1610612744,away
20100460,1610612751,away
20100461,1610612739,away
20100462,1610612762,away
20100463,1610612759,away
20100464,1610612754,away
20100465,1610612758,away
20100466,1610612755,away
20100467,1610612749,away
20100468,1610612747,away
20100469,1610612760,away
20100470,1610612744,away
20100471,1610612749,away
20100472,1610612746,away
20100473,1610612743,away
20100474,1610612757,away
20100475,1610612738,away
20100476,1610612765,away
20100477,1610612760,away
20100478,1610612752,away
20100479,1610612746,away
20100480,1610612748,away
20100481,1610612757,away
20100482,1610612747,away
20100483,1610612761,away
20100484,1610612743,away
20100485,1610612752,away
20100486,1610612756,away
20100487,1610612749,away
20100488,1610612759,away
20100489,1610612737,away
20100490,1610612747,away
20100491,1610612753,away
20100492,1610612760,away
20100493,1610612761,away
20100494,1610612746,away
20100495,1610612757,away
20100496,1610612752,away
20100497,1610612739,away
20100498,1610612745,away
20100499,1610612763,away
20100500,1610612759,away
20100501,1610612737,away
20100502,1610612741,away
20100503,1610612765,away
20100504,1610612757,away
20100505,1610612746,away
20100506,1610612747,away
20100507,1610612764,away
20100508,1610612739,away
20100509,1610612750,away
20100510,1610612738,away
20100511,1610612749,away
20100512,1610612751,away
20100513,1610612766,away
20100514,1610612747,away
20100515,1610612754,away
20100516,1610612743,away
20100517,1610612763,away
20100518,1610612748,away
20100519,1610612746,away
20100520,1610612756,away
20100521,1610612739,away
20100522,1610612759,away
20100523,1610612742,away
20100524,1610612743,away
20100525,1610612763,away
20100526,1610612748,away
20100527,1610612759,away
20100528,1610612749,away
20100529,1610612742,away
20100530,1610612761,away
20100531,1610612745,away
20100532,1610612746,away
20100533,1610612766,away
20100534,1610612739,away
20100535,1610612752,away
20100536,1610612745,away
20100537,1610612764,away
20100538,1610612754,away
20100539,1610612758,away
20100540,1610612760,away
20100541,1610612757,away
20100542,1610612748,away
20100543,1610612739,away
20100544,1610612755,away
20100545,1610612741,away
20100546,1610612742,away
20100547,1610612762,away
20100548,1610612748,away
20100549,1610612751,away
20100550,1610612765,away
20100551,1610612745,away
20100552,1610612753,away
20100553,1610612760,away
20100554,1610612750,away
20100555,1610612744,away
20100556,1610612739,away
20100557,1610612752,away
20100558,1610612747,away
20100559,1610612749,away
20100560,1610612761,away
20100561,1610612738,away
20100562,1610612745,away
20100563,1610612754,away
20100564,1610612764,away
20100565,1610612762,away
20100566,1610612753,away
20100567,1610612746,away
20100568,1610612743,away
20100569,1610612750,away
20100570,1610612766,away
20100571,1610612760,away
20100572,1610612745,away
20100573,1610612749,away
20100574,1610612751,away
20100575,1610612754,away
20100576,1610612762,away
20100577,1610612764,away
20100578,1610612748,away
20100579,1610612761,away
20100580,1610612763,away
20100581,1610612743,away
20100582,1610612755,away
20100583,1610612737,away
20100584,1610612741,away
20100585,1610612756,away
20100586,1610612742,away
20100587,1610612751,away
20100588,1610612743,away
20100589,1610612758,away
20100590,1610612754,away
20100591,1610612760,away
20100592,1610612750,away
20100593,1610612752,away
20100594,1610612759,away
20100595,1610612747,away
20100596,1610612763,away
20100597,1610612739,away
20100598,1610612756,away
20100599,1610612748,away
20100600,1610612760,away
20100601,1610612751,away
20100602,1610612742,away
20100603,1610612762,away
20100604,1610612763,away
20100605,1610612750,away
20100606,1610612766,away
20100607,1610612755,away
20100608,1610612765,away
20100609,1610612759,away
20100610,1610612751,away
20100611,1610612752,away
