Date,Link,Day,Season,Team,Opp,Site,Final,Rest,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot,game id (string),match id,Home,Away
41752,recap,Wed,2013,Rockets,Trailblazers,home,105-112,2&2,-6.5,214.5,-7,-13.5,2.5,-5.5,8,L,L,O,0,#N/A,20140423PORHOU,HOU,POR
41753,recap,Thu,2013,Hawks,Pacers,home,98-85,1&1,2,186.5,13,15,-3.5,5.8,-9.2,W,W,U,0,#N/A,20140424INDATL,ATL,IND
41753,recap,Thu,2013,Grizzlies,Thunder,home,98-95,2&2,2,190,3,5,3,4,-1,W,W,O,1,#N/A,20140424OKCMEM,MEM,OKC
41753,recap,Thu,2013,Warriors,Clippers,home,96-98,2&2,1.5,214,-2,-0.5,-20,-10.2,-9.8,L,L,U,0,#N/A,20140424LACGSW,GSW,LAC
41754,recap,Fri,2013,Wizards,Bulls,home,97-100,2&2,-3,182.5,-3,-6,14.5,4.2,10.2,L,L,O,0,#N/A,20140425CHIWAS,WAS,CHI
41754,recap,Fri,2013,Nets,Raptors,home,102-98,2&2,-5,191,4,-1,9,4,5,W,L,O,0,#N/A,20140425TORBKN,BKN,TOR
41754,recap,Fri,2013,Trailblazers,Rockets,home,116-121,1&1,-3,216,-5,-8,21,6.5,14.5,L,L,O,1,#N/A,20140425HOUPOR,POR,HOU
41755,recap,Sat,2013,Hornets,Heat,home,85-98,2&2,4.5,187.5,-13,-8.5,-4.5,-6.5,2,L,L,U,0,#N/A,20140426MIACHA,CHA,MIA
41755,recap,Sat,2013,Hawks,Pacers,home,88-91,1&1,2.5,188,-3,-0.5,-9,-4.8,-4.2,L,L,U,0,#N/A,20140426INDATL,ATL,IND
41755,recap,Sat,2013,Grizzlies,Thunder,home,89-92,1&1,3,188.5,-3,0,-7.5,-3.8,-3.8,L,P,U,1,#N/A,20140426OKCMEM,MEM,OKC
41755,recap,Sat,2013,Mavericks,Spurs,home,109-108,2&2,3.5,200,1,4.5,17,10.8,6.2,W,W,O,0,#N/A,20140426SASDAL,DAL,SAS
41756,recap,Sun,2013,Wizards,Bulls,home,98-89,1&1,-2,183,9,7,4,5.5,-1.5,W,W,O,0,#N/A,20140427CHIWAS,WAS,CHI
41756,recap,Sun,2013,Nets,Raptors,home,79-87,1&1,-4,192,-8,-12,-26,-19,-7,L,L,U,0,#N/A,20140427TORBKN,BKN,TOR
41756,recap,Sun,2013,Warriors,Clippers,home,118-97,2&2,2,209.5,21,23,5.5,14.2,-8.8,W,W,O,0,#N/A,20140427LACGSW,GSW,LAC
41756,recap,Sun,2013,Trailblazers,Rockets,home,123-120,1&1,-2,214,3,1,29,15,14,W,W,O,1,#N/A,20140427HOUPOR,POR,HOU
41757,recap,Mon,2013,Pacers,Hawks,home,97-107,1&1,-6.5,186.5,-10,-16.5,17.5,0.5,17,L,L,O,0,#N/A,20140428ATLIND,IND,ATL
41757,recap,Mon,2013,Hornets,Heat,home,98-109,1&1,8,187.5,-11,-3,19.5,8.2,11.2,L,L,O,0,#N/A,20140428MIACHA,CHA,MIA
41757,recap,Mon,2013,Mavericks,Spurs,home,89-93,1&1,4,201.5,-4,0,-19.5,-9.8,-9.8,L,P,U,0,#N/A,20140428SASDAL,DAL,SAS
41758,recap,Tue,2013,Bulls,Wizards,home,69-75,1&1,-4.5,183,-6,-10.5,-39,-24.8,-14.2,L,L,U,0,#N/A,20140429WASCHI,CHI,WAS
41758,recap,Tue,2013,Thunder,Grizzlies,home,99-100,2&2,-7,186.5,-1,-8,12.5,2.2,10.2,L,L,O,1,#N/A,20140429MEMOKC,OKC,MEM
41758,recap,Tue,2013,Clippers,Warriors,home,113-103,1&1,-7,209,10,3,7,5,2,W,W,O,0,#N/A,20140429GSWLAC,LAC,GSW
41759,recap,Wed,2013,Raptors,Nets,home,115-113,2&2,-3,190,2,-1,38,18.5,19.5,W,L,O,0,#N/A,20140430BKNTOR,TOR,BKN
41759,recap,Wed,2013,Spurs,Mavericks,home,109-103,1&1,-6.5,198,6,-0.5,14,6.8,7.2,W,L,O,0,#N/A,20140430DALSAS,SAS,DAL
41759,recap,Wed,2013,Rockets,Trailblazers,home,108-98,2&2,-5.5,213.5,10,4.5,-7.5,-1.5,-6,W,W,U,0,#N/A,20140430PORHOU,HOU,POR
41760,recap,Thu,2013,Grizzlies,Thunder,home,84-104,1&1,2.5,185,-20,-17.5,3,-7.2,10.2,L,L,O,0,#N/A,20140501OKCMEM,MEM,OKC
41760,recap,Thu,2013,Hawks,Pacers,home,88-95,2&2,0,187,-7,-7,-4,-5.5,1.5,L,L,U,0,#N/A,20140501INDATL,ATL,IND
41760,recap,Thu,2013,Warriors,Clippers,home,100-99,1&1,1,210,1,2,-11,-4.5,-6.5,W,W,U,0,#N/A,20140501LACGSW,GSW,LAC
41761,recap,Fri,2013,Nets,Raptors,home,97-83,1&1,-5,192,14,9,-12,-1.5,-10.5,W,W,U,0,#N/A,20140502TORBKN,BKN,TOR
41761,recap,Fri,2013,Mavericks,Spurs,home,113-111,1&1,3,198,2,5,26,15.5,10.5,W,W,O,0,#N/A,20140502SASDAL,DAL,SAS
41761,recap,Fri,2013,Trailblazers,Rockets,home,99-98,1&1,-3.5,213,1,-2.5,-16,-9.2,-6.8,W,L,U,0,#N/A,20140502HOUPOR,POR,HOU
41762,recap,Sat,2013,Pacers,Hawks,home,92-80,1&1,-6.5,184.5,12,5.5,-12.5,-3.5,-9,W,W,U,0,#N/A,20140503ATLIND,IND,ATL
41762,recap,Sat,2013,Thunder,Grizzlies,home,120-109,1&1,-9.5,185,11,1.5,44,22.8,21.2,W,W,O,0,#N/A,20140503MEMOKC,OKC,MEM
41762,recap,Sat,2013,Clippers,Warriors,home,126-121,1&1,-7.5,207,5,-2.5,40,18.8,21.2,W,L,O,0,#N/A,20140503GSWLAC,LAC,GSW
41763,recap,Sun,2013,Raptors,Nets,home,103-104,1&1,-3,189.5,-1,-4,17.5,6.8,10.8,L,L,O,0,#N/A,20140504BKNTOR,TOR,BKN
41763,recap,Sun,2013,Spurs,Mavericks,home,119-96,1&1,-7,197.5,23,16,17.5,16.8,0.8,W,W,O,0,#N/A,20140504DALSAS,SAS,DAL
41764,recap,Mon,2013,Pacers,Wizards,home,96-102,1&5,-4,183.5,-6,-10,14.5,2.2,12.2,L,L,O,0,#N/A,20140505WASIND,IND,WAS
41764,recap,Mon,2013,Thunder,Clippers,home,105-122,1&1,-5.5,212.5,-17,-22.5,14.5,-4,18.5,L,L,O,0,#N/A,20140505LACOKC,OKC,LAC
41765,recap,Tue,2013,Heat,Nets,home,107-86,7&1,-8,192.5,21,13,0.5,6.8,-6.2,W,W,O,0,#N/A,20140506BKNMIA,MIA,BKN
41765,recap,Tue,2013,Spurs,Trailblazers,home,116-92,1&3,-6.5,206.5,24,17.5,1.5,9.5,-8,W,W,O,0,#N/A,20140506PORSAS,SAS,POR
41766,recap,Wed,2013,Pacers,Wizards,home,86-82,1&1,-4.5,186,4,-0.5,-18,-9.2,-8.8,W,L,U,0,#N/A,20140507WASIND,IND,WAS
41766,recap,Wed,2013,Thunder,Clippers,home,112-101,1&1,-5.5,214.5,11,5.5,-1.5,2,-3.5,W,W,U,0,#N/A,20140507LACOKC,OKC,LAC
41767,recap,Thu,2013,Heat,Nets,home,94-82,1&1,-7.5,191.5,12,4.5,-15.5,-5.5,-10,W,W,U,0,#N/A,20140508BKNMIA,MIA,BKN
41767,recap,Thu,2013,Spurs,Trailblazers,home,114-97,1&1,-7,208,17,10,3,6.5,-3.5,W,W,O,0,#N/A,20140508PORSAS,SAS,POR
41768,recap,Fri,2013,Wizards,Pacers,home,63-85,1&1,-4,183.5,-22,-26,-35.5,-30.8,-4.8,L,L,U,0,#N/A,20140509INDWAS,WAS,IND
41768,recap,Fri,2013,Clippers,Thunder,home,112-118,1&1,-4,213.5,-6,-10,16.5,3.2,13.2,L,L,O,0,#N/A,20140509OKCLAC,LAC,OKC
41769,recap,Sat,2013,Nets,Heat,home,104-90,1&1,1,188,14,15,6,10.5,-4.5,W,W,O,0,#N/A,20140510MIABKN,BKN,MIA
41769,recap,Sat,2013,Trailblazers,Spurs,home,103-118,1&1,0,208,-15,-15,13,-1,14,L,L,O,0,#N/A,20140510SASPOR,POR,SAS
41770,recap,Sun,2013,Wizards,Pacers,home,92-95,1&1,-4,180.5,-3,-7,6.5,-0.2,6.8,L,L,O,0,#N/A,20140511INDWAS,WAS,IND
41770,recap,Sun,2013,Clippers,Thunder,home,101-99,1&1,-5,215,2,-3,-15,-9,-6,W,L,U,0,#N/A,20140511OKCLAC,LAC,OKC
41771,recap,Mon,2013,Nets,Heat,home,96-102,1&1,2.5,188,-6,-3.5,10,3.2,6.8,L,L,O,0,#N/A,20140512MIABKN,BKN,MIA
41771,recap,Mon,2013,Trailblazers,Spurs,home,103-92,1&1,3.5,210.5,11,14.5,-15.5,-0.5,-15,W,W,U,0,#N/A,20140512SASPOR,POR,SAS
41772,recap,Tue,2013,Pacers,Wizards,home,79-102,1&1,-5,180.5,-23,-28,0.5,-13.8,14.2,L,L,O,0,#N/A,20140513WASIND,IND,WAS
41772,recap,Tue,2013,Thunder,Clippers,home,105-104,1&1,-5.5,212.5,1,-4.5,-3.5,-4,0.5,W,L,U,0,#N/A,20140513LACOKC,OKC,LAC
41773,recap,Wed,2013,Heat,Nets,home,96-94,1&1,-7,188.5,2,-5,1.5,-1.8,3.2,W,L,O,0,#N/A,20140514BKNMIA,MIA,BKN
41773,recap,Wed,2013,Spurs,Trailblazers,home,104-82,1&1,-8,208,22,14,-22,-4,-18,W,W,U,0,#N/A,20140514PORSAS,SAS,POR
41774,recap,Thu,2013,Wizards,Pacers,home,80-93,1&1,-4,181,-13,-17,-8,-12.5,4.5,L,L,U,0,#N/A,20140515INDWAS,WAS,IND
41774,recap,Thu,2013,Clippers,Thunder,home,98-104,1&1,-4.5,212.5,-6,-10.5,-10.5,-10.5,0,L,L,U,0,#N/A,20140515OKCLAC,LAC,OKC
41777,recap,Sun,2013,Pacers,Heat,home,107-96,2&3,2.5,181.5,11,13.5,21.5,17.5,4,W,W,O,0,#N/A,20140518MIAIND,IND,MIA
41778,recap,Mon,2013,Spurs,Thunder,home,122-105,4&3,-5.5,209.5,17,11.5,17.5,14.5,3,W,W,O,0,#N/A,20140519OKCSAS,SAS,OKC
41779,recap,Tue,2013,Pacers,Heat,home,83-87,1&1,2.5,184.5,-4,-1.5,-14.5,-8,-6.5,L,L,U,0,#N/A,20140520MIAIND,IND,MIA
41780,recap,Wed,2013,Spurs,Thunder,home,112-77,1&1,-6.5,210,35,28.5,-21,3.8,-24.8,W,W,U,0,#N/A,20140521OKCSAS,SAS,OKC
41783,recap,Sat,2013,Heat,Pacers,home,99-87,3&3,-6.5,182.5,12,5.5,3.5,4.5,-1,W,W,O,0,#N/A,20140524INDMIA,MIA,IND
41784,recap,Sun,2013,Thunder,Spurs,home,106-97,3&3,-2.5,208.5,9,6.5,-5.5,0.5,-6,W,W,U,0,#N/A,20140525SASOKC,OKC,SAS
41785,recap,Mon,2013,Heat,Pacers,home,102-90,1&1,-6.5,182.5,12,5.5,9.5,7.5,2,W,W,O,0,#N/A,20140526INDMIA,MIA,IND
41786,recap,Tue,2013,Thunder,Spurs,home,105-92,1&1,-2.5,207,13,10.5,-10,0.2,-10.2,W,W,U,0,#N/A,20140527SASOKC,OKC,SAS
41787,recap,Wed,2013,Pacers,Heat,home,93-90,1&1,1.5,183.5,3,4.5,-0.5,2,-2.5,W,W,U,0,#N/A,20140528MIAIND,IND,MIA
41788,recap,Thu,2013,Spurs,Thunder,home,117-89,1&1,-5,206.5,28,23,-0.5,11.2,-11.8,W,W,U,0,#N/A,20140529OKCSAS,SAS,OKC
41789,recap,Fri,2013,Heat,Pacers,home,117-92,1&1,-8,183,25,17,26,21.5,4.5,W,W,O,0,#N/A,20140530INDMIA,MIA,IND
41790,recap,Sat,2013,Thunder,Spurs,home,107-112,1&1,-3.5,206.5,-5,-8.5,12.5,2,10.5,L,L,O,1,#N/A,20140531SASOKC,OKC,SAS
41795,recap,Thu,2013,Spurs,Heat,home,110-95,4&5,-4.5,198.5,15,10.5,6.5,8.5,-2,W,W,O,0,#N/A,20140605MIASAS,SAS,MIA
41798,recap,Sun,2013,Spurs,Heat,home,96-98,2&2,-4,198.5,-2,-6,-4.5,-5.2,0.8,L,L,U,0,#N/A,20140608MIASAS,SAS,MIA
41800,recap,Tue,2013,Heat,Spurs,home,92-111,1&1,-4,198,-19,-23,5,-9,14,L,L,O,0,#N/A,20140610SASMIA,MIA,SAS
41802,recap,Thu,2013,Heat,Spurs,home,86-107,1&1,-5,197,-21,-26,-4,-15,11,L,L,U,0,#N/A,20140612SASMIA,MIA,SAS
41805,recap,Sun,2013,Spurs,Heat,home,104-87,2&2,-6,197,17,11,-6,2.5,-8.5,W,W,U,0,#N/A,20140615MIASAS,SAS,MIA
41582,recap,Mon,2013,Seventysixers,Warriors,home,90-110,1&1,7,211,-20,-13,-11,-12,1,L,L,U,0,21300048,20131104GSWPHI,PHI,GSW
41596,recap,Mon,2013,Bulls,Hornets,home,86-81,1&1,-12,180.5,5,-7,-13.5,-10.2,-3.2,W,L,U,0,21300151,20131118CHACHI,CHI,CHA
41212,recap,Tue,2012,Heat,Celtics,home,120-107,&,-7,186.5,13,6,40.5,23.2,17.2,W,W,O,0,21200002,20121030BOSMIA,MIA,BOS
41212,recap,Tue,2012,Lakers,Mavericks,home,91-99,&,-8.5,186.5,-8,-16.5,3.5,-6.5,10,L,L,O,0,21200003,20121030DALLAL,LAL,DAL
41212,recap,Tue,2012,Cavaliers,Wizards,home,94-84,&,-5.5,189,10,4.5,-11,-3.2,-7.8,W,W,U,0,21200001,20121030WASCLE,CLE,WAS
41213,recap,Wed,2012,Raptors,Pacers,home,88-90,&,2,188,-2,0,-10,-5,-5,L,P,U,0,21200004,20121031INDTOR,TOR,IND
41213,recap,Wed,2012,Bulls,Kings,home,93-87,&,-6.5,189,6,-0.5,-9,-4.8,-4.2,W,L,U,0,21200007,20121031SACCHI,CHI,SAC
41213,recap,Wed,2012,Pelicans,Spurs,home,95-99,&,7,189,-4,3,5,4,1,L,W,O,0,21200008,20121031SASNOP,NOP,SAS
41213,recap,Wed,2012,Jazz,Mavericks,home,113-94,&0,-8.5,190,19,10.5,17,13.8,3.2,W,W,O,0,21200009,20121031DALUTA,UTA,DAL
41213,recap,Wed,2012,Trailblazers,Lakers,home,116-106,&0,2.5,191.5,10,12.5,30.5,21.5,9,W,W,O,0,21200012,20121031LALPOR,POR,LAL
41213,recap,Wed,2012,Pistons,Rockets,home,96-105,&,-1.5,192.5,-9,-10.5,8.5,-1,9.5,L,L,O,0,21200006,20121031HOUDET,DET,HOU
41213,recap,Wed,2012,Suns,Warriors,home,85-87,&,-2,200.5,-2,-4,-28.5,-16.2,-12.2,L,L,U,0,21200010,20121031GSWPHX,PHX,GSW
41214,recap,Thu,2012,Spurs,Thunder,home,86-84,0&,-2.5,202,2,-0.5,-32,-16.2,-15.8,W,L,U,0,21200014,20121101OKCSAS,SAS,OKC
41215,recap,Fri,2012,Hornets,Pacers,home,90-89,&1,6.5,183.5,1,7.5,-4.5,1.5,-6,W,W,U,0,21200015,20121102INDCHA,CHA,IND
41215,recap,Fri,2012,Cavaliers,Bulls,home,86-115,2&1,3,184,-29,-26,17,-4.5,21.5,L,L,O,0,21200019,20121102CHICLE,CLE,CHI
41215,recap,Fri,2012,Pelicans,Jazz,home,88-86,1&1,3.5,189.5,2,5.5,-15.5,-5,-10.5,W,W,U,0,21200021,20121102UTANOP,NOP,UTA
41215,recap,Fri,2012,Lakers,Clippers,home,95-105,1&1,1.5,191,-10,-8.5,9,0.2,8.8,L,L,O,0,21200025,20121102LACLAL,LAL,LAC
41215,recap,Fri,2012,Warriors,Grizzlies,home,94-104,1&1,1,192.5,-10,-9,5.5,-1.8,7.2,L,L,O,0,21200026,20121102MEMGSW,GSW,MEM
41215,recap,Fri,2012,Suns,Pistons,home,92-89,1&1,-4.5,193.5,3,-1.5,-12.5,-7,-5.5,W,L,U,0,21200024,20121102DETPHX,PHX,DET
41215,recap,Fri,2012,Timberwolves,Kings,home,92-80,&1,-3,195,12,9,-23,-7,-16,W,W,U,0,21200023,20121102SACMIN,MIN,SAC
41215,recap,Fri,2012,Celtics,Bucks,home,88-99,2&,-7,196,-11,-18,-9,-13.5,4.5,L,L,U,0,21200017,20121102MILBOS,BOS,MIL
41215,recap,Fri,2012,Magic,Nuggets,home,102-89,&1,6,197,13,19,-6,6.5,-12.5,W,W,U,0,21200016,20121102DENORL,ORL,DEN
41215,recap,Fri,2012,Knicks,Heat,home,104-84,&2,6,198,20,26,-10,8,-18,W,W,U,0,21200020,20121102MIANYK,NYK,MIA
41215,recap,Fri,2012,Hawks,Rockets,home,102-109,&1,-5.5,203,-7,-12.5,8,-2.2,10.2,L,L,O,0,21200018,20121102HOUATL,ATL,HOU
41215,recap,Fri,2012,Thunder,Trailblazers,home,106-92,0&1,-8.5,203.5,14,5.5,-5.5,0,-5.5,W,W,U,0,21200022,20121102POROKC,OKC,POR
41216,recap,Sat,2012,Bulls,Pelicans,home,82-89,0&0,-9.5,184.5,-7,-16.5,-13.5,-15,1.5,L,L,U,0,21200031,20121103NOPCHI,CHI,NOP
41216,recap,Sat,2012,Mavericks,Hornets,home,126-99,2&0,-10,187,27,17,38,27.5,10.5,W,W,O,0,21200034,20121103CHADAL,DAL,CHA
41216,recap,Sat,2012,Pacers,Kings,home,106-98,0&0,-8,190.5,8,0,13.5,6.8,6.8,W,P,O,2,21200028,20121103SACIND,IND,SAC
41216,recap,Sat,2012,Wizards,Celtics,home,86-89,3&0,5.5,191,-3,2.5,-16,-6.8,-9.2,L,W,U,0,21200027,20121103BOSWAS,WAS,BOS
41216,recap,Sat,2012,Nets,Raptors,home,107-100,&2,-5.5,194,7,1.5,13,7.2,5.8,W,W,O,0,21200029,20121103TORBKN,BKN,TOR
41216,recap,Sat,2012,Clippers,Warriors,home,110-114,0&0,-8.5,196,-4,-12.5,28,7.8,20.2,L,L,O,0,21200036,20121103GSWLAC,LAC,GSW
41216,recap,Sat,2012,Bucks,Cavaliers,home,105-102,0&0,-7,196.5,3,-4,10.5,3.2,7.2,W,L,O,0,21200033,20121103CLEMIL,MIL,CLE
41216,recap,Sat,2012,Spurs,Jazz,home,110-100,1&0,-7.5,200,10,2.5,10,6.2,3.8,W,W,O,0,21200035,20121103UTASAS,SAS,UTA
41216,recap,Sat,2012,Heat,Nuggets,home,119-116,0&0,-8.5,201,3,-5.5,34,14.2,19.8,W,L,O,0,21200030,20121103DENMIA,MIA,DEN
41216,recap,Sat,2012,Rockets,Trailblazers,home,85-95,0&0,-5.5,204,-10,-15.5,-24,-19.8,-4.2,L,L,U,1,21200032,20121103PORHOU,HOU,POR
41217,recap,Sun,2012,Knicks,Seventysixers,home,100-84,1&3,-4,187.5,16,12,-3.5,4.2,-7.8,W,W,U,0,21200037,20121104PHINYK,NYK,PHI
41217,recap,Sun,2012,Raptors,Timberwolves,home,105-86,0&1,-3,189,19,16,2,9,-7,W,W,O,0,21200038,20121104MINTOR,TOR,MIN
41217,recap,Sun,2012,Lakers,Pistons,home,108-79,1&1,-8,190,29,21,-3,9,-12,W,W,U,0,21200041,20121104DETLAL,LAL,DET
41217,recap,Sun,2012,Magic,Suns,home,115-94,1&1,-1.5,193,21,19.5,16,17.8,-1.8,W,W,O,0,21200039,20121104PHXORL,ORL,PHX
41218,recap,Mon,2012,Seventysixers,Knicks,home,88-110,0&0,-3,184.5,-22,-25,13.5,-5.8,19.2,L,L,O,0,21200042,20121105NYKPHI,PHI,NYK
41218,recap,Mon,2012,Nets,Timberwolves,home,96-107,1&0,-7.5,195,-11,-18.5,8,-5.2,13.2,L,L,O,0,21200043,20121105MINBKN,BKN,MIN
41218,recap,Mon,2012,Grizzlies,Jazz,home,103-94,2&1,-5.5,195.5,9,3.5,1.5,2.5,-1,W,W,O,0,21200045,20121105UTAMEM,MEM,UTA
41218,recap,Mon,2012,Spurs,Pacers,home,101-79,1&1,-8.5,195.5,22,13.5,-15.5,-1,-14.5,W,W,U,0,21200047,20121105INDSAS,SAS,IND
41218,recap,Mon,2012,Clippers,Cavaliers,home,101-108,1&1,-10.5,197,-7,-17.5,12,-2.8,14.8,L,L,O,0,21200049,20121105CLELAC,LAC,CLE
41218,recap,Mon,2012,Mavericks,Trailblazers,home,114-91,1&1,-4.5,199,23,18.5,6,12.2,-6.2,W,W,O,0,21200046,20121105PORDAL,DAL,POR
41218,recap,Mon,2012,Heat,Suns,home,124-99,1&0,-13.5,200,25,11.5,23,17.2,5.8,W,W,O,0,21200044,20121105PHXMIA,MIA,PHX
41218,recap,Mon,2012,Kings,Warriors,home,94-92,1&1,-2,200,2,0,-14,-7,-7,W,P,U,0,21200048,20121105GSWSAC,SAC,GSW
41219,recap,Tue,2012,Bulls,Magic,home,99-93,2&1,-9,186.5,6,-3,5.5,1.2,4.2,W,L,O,0,21200050,20121106ORLCHI,CHI,ORL
41219,recap,Tue,2012,Thunder,Raptors,home,108-88,1&1,-9,197.5,20,11,-1.5,4.8,-6.2,W,W,U,0,21200051,20121106TOROKC,OKC,TOR
41219,recap,Tue,2012,Nuggets,Pistons,home,109-97,2&1,-10.5,199,12,1.5,7,4.2,2.8,W,W,O,0,21200052,20121106DETDEN,DEN,DET
41220,recap,Wed,2012,Pelicans,Seventysixers,home,62-77,3&1,1,179.5,-15,-14,-40.5,-27.2,-13.2,L,L,U,0,21200058,20121107PHINOP,NOP,PHI
41220,recap,Wed,2012,Celtics,Wizards,home,100-94,3&3,-10,187,6,-4,7,1.5,5.5,W,L,O,1,21200054,20121107WASBOS,BOS,WAS
41220,recap,Wed,2012,Hawks,Pacers,home,89-86,2&1,-3.5,190.5,3,-0.5,-15.5,-8,-7.5,W,L,U,0,21200055,20121107INDATL,ATL,IND
41220,recap,Wed,2012,Kings,Pistons,home,105-103,1&0,-6,192,2,-4,16,6,10,W,L,O,0,21200063,20121107DETSAC,SAC,DET
41220,recap,Wed,2012,Hornets,Suns,home,110-117,3&1,3,194,-7,-4,33,14.5,18.5,L,L,O,0,21200053,20121107PHXCHA,CHA,PHX
41220,recap,Wed,2012,Timberwolves,Magic,home,90-75,1&0,-6,194,15,9,-29,-10,-19,W,W,U,0,21200060,20121107ORLMIN,MIN,ORL
41220,recap,Wed,2012,Jazz,Lakers,home,95-86,1&2,-3.5,196.5,9,5.5,-15.5,-5,-10.5,W,W,U,0,21200062,20121107LALUTA,UTA,LAL
41220,recap,Wed,2012,Bucks,Grizzlies,home,90-108,3&1,1,198,-18,-17,0,-8.5,8.5,L,L,P,0,21200057,20121107MEMMIL,MIL,MEM
41220,recap,Wed,2012,Clippers,Spurs,home,106-84,1&1,1,201,22,23,-11,6,-17,W,W,U,0,21200064,20121107SASLAC,LAC,SAS
41220,recap,Wed,2012,Warriors,Cavaliers,home,106-96,1&1,-4.5,202,10,5.5,0,2.8,-2.8,W,W,P,0,21200065,20121107CLEGSW,GSW,CLE
41220,recap,Wed,2012,Rockets,Nuggets,home,87-93,3&0,-2.5,205,-6,-8.5,-25,-16.8,-8.2,L,L,U,0,21200059,20121107DENHOU,HOU,DEN
41220,recap,Wed,2012,Heat,Nets,home,103-73,1&1,-10.5,207.5,30,19.5,-31.5,-6,-25.5,W,W,U,0,21200056,20121107BKNMIA,MIA,BKN
41221,recap,Thu,2012,Bulls,Thunder,home,91-97,1&1,2.5,190.5,-6,-3.5,-2.5,-3,0.5,L,L,U,0,21200066,20121108OKCCHI,CHI,OKC
41221,recap,Thu,2012,Trailblazers,Clippers,home,90-103,2&0,1,201,-13,-12,-8,-10,2,L,L,U,0,21200067,20121108LACPOR,POR,LAC
41222,recap,Fri,2012,Celtics,Seventysixers,home,100-106,1&1,-5,178.5,-6,-11,27.5,8.2,19.2,L,L,O,0,21200070,20121109PHIBOS,BOS,PHI
41222,recap,Fri,2012,Pelicans,Hornets,home,107-99,1&1,-7,181.5,8,1,24.5,12.8,11.8,W,W,O,0,21200074,20121109CHANOP,NOP,CHA
41222,recap,Fri,2012,Timberwolves,Pacers,home,96-94,1&1,-2,183.5,2,0,6.5,3.2,3.2,W,P,O,0,21200076,20121109INDMIN,MIN,IND
41222,recap,Fri,2012,Wizards,Bucks,home,91-101,1&1,3.5,191.5,-10,-6.5,0.5,-3,3.5,L,L,O,0,21200068,20121109MILWAS,WAS,MIL
41222,recap,Fri,2012,Magic,Nets,home,68-107,1&1,3,195,-39,-36,-20,-28,8,L,L,U,0,21200069,20121109BKNORL,ORL,BKN
41222,recap,Fri,2012,Grizzlies,Rockets,home,93-85,1&1,-7,195.5,8,1,-17.5,-8.2,-9.2,W,W,U,0,21200073,20121109HOUMEM,MEM,HOU
41222,recap,Fri,2012,Knicks,Mavericks,home,104-94,3&1,-6,197,10,4,1,2.5,-1.5,W,W,O,0,21200071,20121109DALNYK,NYK,DAL
41222,recap,Fri,2012,Lakers,Warriors,home,101-77,1&1,-7.5,197,24,16.5,-19,-1.2,-17.8,W,W,U,0,21200080,20121109GSWLAL,LAL,GSW
41222,recap,Fri,2012,Hawks,Heat,home,89-95,1&1,5.5,198,-6,-0.5,-14,-7.2,-6.8,L,L,U,0,21200072,20121109MIAATL,ATL,MIA
41222,recap,Fri,2012,Suns,Cavaliers,home,107-105,1&1,-3.5,201,2,-1.5,11,4.8,6.2,W,L,O,0,21200077,20121109CLEPHX,PHX,CLE
41222,recap,Fri,2012,Nuggets,Jazz,home,104-84,1&1,-5.5,202,20,14.5,-14,0.2,-14.2,W,W,U,0,21200079,20121109UTADEN,DEN,UTA
41223,recap,Sat,2012,Pacers,Wizards,home,89-85,0&0,-8,183.5,4,-4,-9.5,-6.8,-2.8,W,L,U,0,21200082,20121110WASIND,IND,WAS
41223,recap,Sat,2012,Bulls,Timberwolves,home,87-80,1&0,-7.5,184.5,7,-0.5,-17.5,-9,-8.5,W,L,U,0,21200084,20121110MINCHI,CHI,MIN
41223,recap,Sat,2012,Raptors,Seventysixers,home,83-93,2&0,-2.5,186.5,-10,-12.5,-10.5,-11.5,1,L,L,U,0,21200081,20121110PHITOR,TOR,PHI
41223,recap,Sat,2012,Bucks,Celtics,home,92-96,0&0,0,191.5,-4,-4,-3.5,-3.8,0.2,L,L,U,0,21200086,20121110BOSMIL,MIL,BOS
41223,recap,Sat,2012,Rockets,Pistons,home,96-82,0&0,-7.5,193.5,14,6.5,-15.5,-4.5,-11,W,W,U,0,21200085,20121110DETHOU,HOU,DET
41223,recap,Sat,2012,Trailblazers,Spurs,home,109-112,1&0,3,197,-3,0,24,12,12,L,P,O,0,21200088,20121110SASPOR,POR,SAS
41223,recap,Sat,2012,Hornets,Mavericks,home,101-97,0&0,6,199,4,10,-1,4.5,-5.5,W,W,U,1,21200083,20121110DALCHA,CHA,DAL
41223,recap,Sat,2012,Jazz,Suns,home,94-81,0&0,-8.5,201.5,13,4.5,-26.5,-11,-15.5,W,W,U,0,21200087,20121110PHXUTA,UTA,PHX
41223,recap,Sat,2012,Warriors,Nuggets,home,101-107,0&0,2,203,-6,-4,5,0.5,4.5,L,L,O,2,21200089,20121110DENGSW,GSW,DEN
41224,recap,Sun,2012,Nets,Magic,home,82-74,1&1,-8,191,8,0,-35,-17.5,-17.5,W,P,U,0,21200090,20121111ORLBKN,BKN,ORL
41224,recap,Sun,2012,Lakers,Kings,home,103-90,1&1,-9,191.5,13,4,1.5,2.8,-1.2,W,W,O,0,21200094,20121111SACLAL,LAL,SAC
41224,recap,Sun,2012,Grizzlies,Heat,home,104-86,1&1,2,195.5,18,20,-5.5,7.2,-12.8,W,W,U,0,21200092,20121111MIAMEM,MEM,MIA
